latitude;longitude;weekly_traversals
38.72001324007316;-9.117386345845869;1399
38.72014495689506;-9.117035755928123;310
38.72089840893857;-9.116627054716849;810
38.721356803680884;-9.11647144852349;1126
38.722700348480345;-9.115556524751266;994
38.72283205521394;-9.115205923694434;428
38.72297957870147;-9.115079369122968;903
38.722963760559416;-9.114855322253128;318
38.72356966962271;-9.114573147039694;537
38.72355385011912;-9.114349099307251;342
38.72386471326596;-9.114320033719599;620
38.72430727645908;-9.113940360891375;646
38.72443897537166;-9.113589753496203;300
38.72460231707327;-9.113687243773844;595
38.73470483569391;-9.154927002841218;598
38.734736339567604;-9.155375301474562;901
38.735188997289846;-9.157363762551944;771
38.73543106188563;-9.158582168720782;390
38.734281875967916;-9.160042694543037;140
38.73395521910027;-9.1598474324601;185
38.73348097625491;-9.159778696247878;200
38.76283714862693;-9.09465442611856;1596
38.76412804282488;-9.095210197471047;490
38.766598629616055;-9.09475281258107;308
38.767503718576066;-9.092073145047442;767
38.76545965193772;-9.091926534387333;1110
38.762367476890375;-9.092442324708836;475
38.73282943493448;-9.152732531560174;1109
38.72477728927346;-9.15393263419742;90
38.724334538888826;-9.154312179731763;135
38.72515118853691;-9.154800200540894;824
38.725166934092904;-9.15502432153768;1141
38.72465530879757;-9.156650986370513;517
38.70616742424575;-9.145176027375081;834
38.70619892357241;-9.145624126382613;527
38.70623042128084;-9.146072227092583;645
38.70626191737105;-9.146520329504956;834
38.70627766480931;-9.146744381349537;773
38.706293411843006;-9.146968433619694;807
38.70624029822154;-9.148439247517201;341
38.7509933386901;-9.150703980931526;938
38.75262664931303;-9.151680273370964;1001
38.751483332165726;-9.150996863635328;979
38.749702460339265;-9.150147165837577;642
38.74967091568135;-9.149698797502715;669
38.749507584183355;-9.149601175365696;795
38.749344252657934;-9.149503553707504;677
38.749017589524776;-9.149308311827546;672
38.746599159649456;-9.148292402693636;1696
38.7459616051387;-9.148126118294982;1706
38.74548738225415;-9.148057449101183;1323
38.734991336525766;-9.14565040997782;728
38.73492261568089;-9.14689762561644;448
38.73485388100575;-9.148144849358275;240
38.73537540532342;-9.148885929544956;1008
38.73476364927974;-9.151311748045385;531
38.734657576845564;-9.15425455808386;1491
38.70785084320409;-9.133518200380282;431
38.747011068328945;-9.140808030119727;979
38.746684400194646;-9.140612842464783;1863
38.745393514359066;-9.140056265682002;1211
38.74524596754998;-9.140182830232503;595
38.74512999344706;-9.140757704194638;250
38.74516156483619;-9.141206015691106;405
38.74501401605925;-9.141332578615948;477
38.74485068216802;-9.141234985632005;386
38.74470313312534;-9.141361548012863;419
38.744292050672975;-9.142189542627085;1009
38.744044293159234;-9.143115129628502;425
38.7437807474504;-9.143816559567131;548
38.74338541847049;-9.14486870157337;155
38.74340119548675;-9.145092858982773;452
38.743237862690236;-9.144995257608597;476
38.743432748304116;-9.145541175079655;1042
38.7434485241052;-9.145765333767137;1385
38.74359608094402;-9.145638778217439;390
38.74358030480253;-9.145414619313524;762
38.76104097608249;-9.15563662564223;627
38.76307523635027;-9.153416097428643;643
38.765367425719575;-9.15263853046896;315
38.7031296206032;-9.166544918838422;875
38.70498473793594;-9.152840918917727;1254
38.76275772170439;-9.093533787671422;1299
38.76233122156459;-9.094137843007326;278
38.763016380110415;-9.094976042189177;895
38.76425962083916;-9.094859419730641;664
38.76457043037907;-9.094830263539558;732
38.765060472303716;-9.09512273241511;110
38.76540305154769;-9.095541851608216;452
38.76571386115618;-9.095512697614847;311
38.76602467050764;-9.095483543390925;210
38.766498826766764;-9.095551882060578;569
38.76697298276111;-9.095620221606142;3246
38.76883783050294;-9.0954452924212;4244
38.769411779283665;-9.094714534713773;909
38.769395890115284;-9.094490386857574;864
38.769380000542;-9.094266239429013;954
38.76934822018084;-9.093817945854838;931
38.769316438200185;-9.093369653991287;1016
38.76928465460006;-9.092921363838412;1082
38.769268762192695;-9.092697219403497;736
38.769563672327465;-9.09244390810232;2167
38.769711126939114;-9.092317251881683;1380
38.77033273152748;-9.092258915512463;1470
38.770643533435724;-9.09222974698182;1476
38.77126513648029;-9.092171409228412;1420
38.7737515383632;-9.091938048986414;891
38.77453648448147;-9.091977200023948;1551
38.77468393482116;-9.091850535088772;1270
38.77483138485693;-9.091723869773523;1304
38.77497883458877;-9.091597204078209;1351
38.774815486256124;-9.091499711166874;243
38.775126284016686;-9.091470538002833;1229
38.775437081519684;-9.091441364608038;987
38.775584530376584;-9.091314697607869;856
38.77574787876509;-9.091412190982505;1025
38.77589532735489;-9.091285523437616;872
38.77605867575288;-9.091383017126201;1151
38.776206124075564;-9.091256349036598;838
38.776369472483054;-9.09135384303914;1266
38.77651692053861;-9.091227174404823;839
38.77668026895557;-9.091324668721338;1219
38.77713851269171;-9.091168824448983;863
38.77761265682706;-9.091237144383332;1182
38.77807089898861;-9.091081297784454;434
38.77854504237907;-9.091149617968401;1058
38.77885583704756;-9.091120442035203;1034
38.77901918550321;-9.09121793902816;535
38.77932997992328;-9.091188763178163;716
38.77964077408556;-9.091159587097389;601
38.77995156798998;-9.091130410785834;661
38.78026236163655;-9.09110123424349;600
38.780573155025245;-9.091072057470361;729
38.780720599644155;-9.090945381589544;955
38.780852139357016;-9.090594530618672;110
38.78086804395904;-9.090818705328616;120
38.781342185113324;-9.090887026261315;704
38.7815055336439;-9.090984525766185;718
38.78165297746102;-9.090857848250996;506
38.781816326000914;-9.090955348069858;415
38.78196376955077;-9.090828670009879;456
38.782127118099964;-9.09092617014274;379
38.78227456138252;-9.09079949153794;461
38.78258535295629;-9.090770312835199;419
38.782748701524106;-9.090867813596075;400
38.78305949284914;-9.090838634976521;423
38.783370283916156;-9.090809456126157;407
38.78351772612945;-9.090682775342087;489
38.783206935329765;-9.090711954737282;396
38.78289614427204;-9.090741133901652;409
38.782437909941045;-9.09089699198481;390
38.7804098065227;-9.090974558907469;839
38.780099013143364;-9.091003735994587;832
38.779788219506166;-9.091032912850926;848
38.77947742561111;-9.091062089476466;931
38.77916663145824;-9.091091265871235;1031
38.778708390825315;-9.091247114647372;511
38.778234247452815;-9.091178793670824;1157
38.778086800696215;-9.091305465193477;362
38.77777600524503;-9.091334640120374;418
38.777301861127604;-9.091266319393432;1339
38.77699106517042;-9.09129549417277;1189
38.77496293564721;-9.091373045256113;417
38.77471573012646;-9.09229885315451;1315
38.774404931011475;-9.092328022967129;838
38.773946680083625;-9.092483855963932;613
38.7734725321214;-9.092415531020704;851
38.77301427961997;-9.092571361691334;320
38.77239267802362;-9.092629697689414;487
38.7720818768393;-9.09265886534241;260
38.77146027369854;-9.09271719995631;283
38.7711494717421;-9.092746366917233;258
38.77083866952833;-9.092775533647462;361
38.77067532154955;-9.09267804272337;541
38.77021706432886;-9.09283386641588;245
38.76990626134318;-9.092863032454066;370
38.76974291339336;-9.092765542471824;831
38.76943211016008;-9.092794708593269;844
38.76930054660255;-9.093145508701014;1021
38.769232542633816;-9.094392893001396;409
38.76910097331364;-9.094743693191367;361
38.76913274988265;-9.095191988469496;244
38.7689852903447;-9.09531864063537;755
38.76134662208956;-9.09569670615086;518
38.761330740516634;-9.095472580188273;440
38.76146232342037;-9.095121815074487;658
38.761298976156425;-9.09502432954568;1648
38.76147820573875;-9.095345940825002;358
38.7616256706572;-9.095219301081759;362
38.761641552911485;-9.095443427475251;258
38.76143055756925;-9.094673564856093;588
38.76139879009905;-9.094225316347877;630
38.76138290575679;-9.09400119273511;764
38.76136702100976;-9.093777069549901;600
38.76133525030142;-9.0933288244622;367
38.76131936434011;-9.093104702559726;341
38.76130347797405;-9.09288058108482;646
38.76068185903235;-9.092938905792876;618
38.75914369161548;-9.093308828993631;1405
38.75682054076766;-9.093639578023224;1939
38.75238516686666;-9.09507078499284;1689
38.75115776637829;-9.095411481859234;1409
38.75069947371563;-9.095567252427237;614
38.75007783293116;-9.095625548353224;2995
38.749619538131256;-9.095781315672616;2493
38.7487029452549;-9.096092845214558;1944
38.74871881663847;-9.0963169353478;1192
38.747359786409554;-9.097008301038327;1859
38.74721230855273;-9.097134915309079;2030
38.74552656951332;-9.097631310761574;1544
38.74460995451535;-9.097942805430806;298
38.74367747096113;-9.098030214553503;2666
38.74338250651207;-9.098283428360814;891
38.74307167761694;-9.098312563185873;2499
38.742497605884715;-9.099043060667269;2419
38.74205515147612;-9.099422871693077;355
38.742023429373965;-9.09897472021014;312
38.74184422160628;-9.098653174213393;338
38.74166501327929;-9.098331630407385;282
38.74120669887752;-9.098487367298892;167
38.74105921433531;-9.098613969823454;160
38.74045341285833;-9.098896305313312;135
38.740748383384734;-9.098643102491911;75
38.741501667052;-9.098234161110405;129
38.74203929062732;-9.099198795737998;311
38.74210273159517;-9.100095102121532;410
38.74211859082572;-9.100319179785412;482
38.74182361697905;-9.100572383513411;110
38.74152864191917;-9.100825585722149;105
38.74123366564612;-9.101078786411632;100
38.74048036417138;-9.101487706194769;95
38.740037893959624;-9.101867499329659;145
38.73989040328251;-9.101994096281672;110
38.739742912302134;-9.102120692853878;147
38.7395954210185;-9.102247289046286;165
38.69608213169502;-9.202269879244083;2010
38.695965724856045;-9.20284452806088;1999
38.696634622694454;-9.20345945770663;2905
38.696719758100684;-9.202436564883916;3315
38.76234258489597;-9.096505768322295;657
38.761820781842495;-9.09576504206796;922
38.76177313527197;-9.095092660958557;1478
38.76175725227225;-9.094868534777163;975
38.76070911495668;-9.095530884922665;240
38.7605616488976;-9.095657522817012;600
38.76039830179162;-9.095560036944049;105
38.76026671586848;-9.09591079746581;572
38.75997178162478;-9.09616407059477;1042
38.759660967126585;-9.096193219893822;1580
38.759350152371745;-9.09622236896235;1115
38.75920268426123;-9.096349003867969;1162
38.75889186898315;-9.09637815216154;812
38.758581053448474;-9.096407300224609;733
38.75827023765721;-9.096436448057158;455
38.75795942160936;-9.096465595659224;749
38.755488759096146;-9.096922879113903;265
38.75517794046339;-9.096952023783253;377
38.75503046824371;-9.097078651016034;355
38.754867121574236;-9.096981168222142;315
38.754719649088116;-9.097107794910537;80
38.7545404281543;-9.096786204069513;135
38.75452455347518;-9.096562096135887;442
38.754018637674655;-9.096045549845725;284
38.75369194372867;-9.095850593048276;285
38.75334937373794;-9.095431535585444;125
38.753038555513214;-9.09546068519373;190
38.75256438992114;-9.095392359117648;135
38.75241691829497;-9.095518983718812;175
38.752269446365275;-9.095645607940114;105
38.75150033482329;-9.095830527207248;222
38.75104204144876;-9.095986296402877;279
38.75042040007023;-9.096044589357053;277
38.7502570531317;-9.095947115292942;194
38.74855546978837;-9.09621946268851;694
38.74583739580923;-9.097602172377345;184
38.74568991594011;-9.097728783495958;119
38.74537908937802;-9.097757921335944;162
38.742134449651694;-9.10054325787648;308
38.74167612960076;-9.100698984807686;125
38.74138115393429;-9.100952186256794;140
38.74108617705466;-9.101205386186665;135
38.74079119896189;-9.101458584597282;85
38.740496219656;-9.101711781488655;185
38.69593610180786;-9.206907398451417;792
38.696068159280145;-9.206556863761667;388
38.69641041704084;-9.206976413580229;216
38.69696286991397;-9.208166068063765;310
38.697141810353436;-9.208487915480372;245
38.69746843842257;-9.20868335381802;140
38.69763175241655;-9.208781073704921;105
38.697305124401545;-9.20858563440983;135
38.696978496278284;-9.208390197029631;536
38.697289498167585;-9.208361504161157;126
38.697616126312944;-9.208556942173445;100
38.697126184054305;-9.208263785873106;162
38.69690036040602;-9.2072695564392;2388
38.696923005304114;-9.20535013955411;1176
38.69563211673572;-9.204792596153785;1359
38.695958746931105;-9.204988010155908;337
38.77291008295161;-9.095514569159237;2147
38.70680307475954;-9.151995265239336;2805
38.725768916602476;-9.15023108723799;363
38.73076334919779;-9.154503918743146;881
38.731190335313364;-9.153900204944541;554
38.73164882177984;-9.153744761930643;185
38.73126908895269;-9.155020894715769;359
38.73116875497929;-9.155819838115693;218
38.73102117337944;-9.155946362164965;120
38.7313005875735;-9.155469173603805;657
38.73144816822758;-9.15534264857768;336
38.732491138418496;-9.156824925576908;592
38.733012619551644;-9.157566084652228;382
38.73368168156694;-9.158180731808903;584
38.733581331905974;-9.15897971295342;731
38.73235930287249;-9.157175596356213;157
38.7321959736347;-9.157077975478916;90
38.732164479711166;-9.156629685912488;251
38.72689647981078;-9.150690134057568;1468
38.735370937138164;-9.144374248419455;849
38.69322372990488;-9.210653860810075;2068
38.734832418712;-9.150064502362783;1038
38.73465332567245;-9.1497427579108;225
38.73286236440112;-9.146525433787529;667
38.72366136422246;-9.149186519396302;1336
38.72416711323959;-9.149703394260088;1333
38.73613550544189;-9.164157353779396;435
38.735972178202246;-9.164059708719597;160
38.73582458708157;-9.164186231766491;214
38.73567699565813;-9.16431275443312;695
38.735513668466226;-9.164215109525186;841
38.7351870140004;-9.16401982114564;1001
38.73515554159412;-9.16357149060229;1064
38.734960740034005;-9.163025520858154;1210
38.7347501980057;-9.162255394216556;773
38.734882047553015;-9.161904709411614;552
38.73501389571189;-9.161554024218479;369
38.735145742482295;-9.161203338637188;604
38.73511425967247;-9.160755017872281;918
38.73478760320711;-9.160559749717537;1013
38.73474037556528;-9.159887275615231;430
38.73441371860203;-9.159692013228913;122
38.73410280474127;-9.159720907797064;811
38.733628562123606;-9.15965217229206;105
38.72909854524557;-9.15307956632648;214
38.76364908102981;-9.177175583355185;351
38.76379667279648;-9.177049028508907;706
38.76395999638295;-9.177146745038733;486
38.76348575745261;-9.177077867141204;240
38.76270060240842;-9.17703782861826;235
38.76240541705134;-9.177290934339267;125
38.76211023048178;-9.177544038537826;75
38.761815042699766;-9.177797141213917;243
38.76033154788901;-9.170034658355423;1157
38.7601839646598;-9.170161215090483;394
38.75923549499355;-9.170023559672055;200
38.75876125976239;-9.16995473328598;140
38.75766520382937;-9.169943635977123;199
38.757633721375306;-9.169495154059183;170
38.758540837870925;-9.166815350509358;434
38.75878875022113;-9.165889519498318;461
38.758920578043096;-9.16553872262708;519
38.75949662305106;-9.158150041733814;1037
38.75727874606796;-9.155535220931519;538
38.756788756459635;-9.155242278303193;480
38.730312111464166;-9.145860499393866;185
38.728731741771085;-9.143413440816197;330
38.72822597227286;-9.142896598264388;764
38.72789930557889;-9.142701446775162;969
38.72705109654874;-9.141765367088894;740
38.725091090958976;-9.140594542465386;340
38.72258814608382;-9.14060216440259;819
38.72245635202664;-9.140952780007648;1713
38.70560658848262;-9.152783098396705;155
38.705622323829445;-9.15300715893916;105
38.705374334645434;-9.153932311446935;85
38.705273934703314;-9.154730981101874;163
38.70511060497024;-9.15463340143776;192
38.70597660861701;-9.149140338682933;527
38.70555548238679;-9.147600893007596;467
38.703584862636895;-9.161879255997738;2623
38.69991631269373;-9.174285592966399;2122
38.699800061761024;-9.17486020621307;767
38.699652428183924;-9.17498665798156;686
38.699504794304744;-9.175113109370086;189
38.699178146698294;-9.17491785207713;1026
38.69919383637162;-9.175141931329783;316
38.69906189085481;-9.175492461255798;877
38.69894563173005;-9.176067070886209;1034
38.698797995660506;-9.176193519941204;339
38.69881368269464;-9.176417600242374;384
38.69882936932402;-9.176641680968283;1047
38.69869741815692;-9.176992210143375;504
38.6987131036367;-9.177216291501864;398
38.69886074136843;-9.177089843694251;583
38.698961319104235;-9.176291151404229;506
38.69925659101727;-9.176038252588002;2795
38.6995675500516;-9.17600943406196;2789
38.700019688061126;-9.177997378438128;893
38.693899709512785;-9.209125355262731;622
38.69564603086392;-9.200505685757085;1701
38.695762426035515;-9.19993104469322;1444
38.69586317557007;-9.19913229357034;2395
38.69553654196866;-9.198936912289728;1135
38.71704564140287;-9.157471085717903;1699
38.71688231236023;-9.157373483489552;845
38.716718983290676;-9.157275881739679;951
38.7162447310551;-9.157207178012643;784
38.71609713673682;-9.15733367596989;175
38.71593380766203;-9.157236075328514;452
38.71577047856039;-9.15713847516561;275
38.71545955492427;-9.157167372568003;260
38.71531196011426;-9.157293869274845;343
38.71167523101166;-9.158985137346436;391
38.71072671594623;-9.15884771712532;240
38.71044724114256;-9.159324776250168;165
38.71034681716041;-9.160123520226026;498
38.709360756415;-9.161681164993283;302
38.70904982250239;-9.16171004246285;75
38.696488553890475;-9.208097044549676;334
38.696504180045196;-9.208321172015232;421
38.69658230474267;-9.209441815701028;388
38.696450238124086;-9.209792354475297;521
38.696497105846575;-9.210464746391832;317
38.69795130448689;-9.211120139111763;209
38.7107795700543;-9.139559625547646;1951
38.711106238281985;-9.139754716086754;2948
38.711401378535996;-9.139501698224299;794
38.71156471268535;-9.139599243883834;2117
38.71236561887842;-9.13986292098506;290
38.725778863133215;-9.152598776022808;930
38.72832330628679;-9.155407609322785;250
38.7293505217487;-9.156665691094231;1063
38.729366266837886;-9.156889827509898;1346
38.72851223986623;-9.158097212841882;401
38.7280222529472;-9.157804358646706;701
38.72787466601141;-9.15793087536303;484
38.727610972838754;-9.15863217571368;195
38.727758561060405;-9.15850566019083;225
38.73188801277738;-9.143796239461768;529
38.73216736445921;-9.1433190398162;425
38.733068499770845;-9.142783919859415;697
38.733542726075015;-9.142852542959826;479
38.733706059430844;-9.142950126058121;506
38.73578206967763;-9.143546349714322;1613
38.736730519766226;-9.143683611762324;1396
38.73735230252093;-9.14362569667299;110
38.73871186757018;-9.142935032365799;95
38.7393707423761;-9.141181573127163;1177
38.7397818338282;-9.140353631749365;1214
38.740704176283934;-9.13789876299144;569
38.740835933936815;-9.137548065908812;1777
38.740851722727754;-9.137772203461031;1481
38.741083654389634;-9.136622533878398;915
38.74121540713078;-9.13627183584674;1052
38.741331365900905;-9.135697001569062;220
38.727892219740326;-9.151499842663105;235
38.73382517200499;-9.15354234022468;1232
38.73596421664262;-9.155035500846362;936
38.73728660701493;-9.15604063234909;1328
38.73793992512826;-9.156431133107304;639
38.737955676782775;-9.156655294205603;969
38.73828233554616;-9.156850548741769;972
38.738608994200305;-9.157045805192922;1016
38.73893565274522;-9.157241063559095;1114
38.73895140360594;-9.157465228936992;662
38.73896715406152;-9.157689394740569;871
38.739293812237975;-9.157884657591083;100
38.743719435075526;-9.160745078378524;200
38.748176524803625;-9.164054289897775;310
38.74850317938655;-9.164249611519027;175
38.7488298338592;-9.164444935056059;140
38.749156488221494;-9.164640260508891;160
38.749646469557995;-9.164933252280301;120
38.75000461140225;-9.165577004893754;275
38.750315521571835;-9.16554812693873;270
38.75062643148554;-9.165519248755265;210
38.75111641207639;-9.165812253458963;408
38.75110066804433;-9.165588038414432;457
38.75124825054527;-9.165461491703038;255
38.75155915969123;-9.165432612834259;170
38.751870068581255;-9.16540373373705;120
38.75234430415513;-9.16547252374437;428
38.752818539464705;-9.165541314633233;270
38.75312944760613;-9.165512435481663;220
38.73268326518695;-9.14620371341483;898
38.73289955122317;-9.14483000049942;300
38.7330628840042;-9.144927588270138;1951
38.73602986034812;-9.142620861079394;303
38.73634075098439;-9.142591899813794;135
38.73630919734116;-9.14214363513604;346
38.736293419912144;-9.14191950343621;1417
38.72385222555106;-9.163042095311802;625
38.73667759980768;-9.145154978998491;376
38.73842694275748;-9.145556099999942;1182
38.73970205826836;-9.145888590725493;306
38.740977172485756;-9.146221093232748;626
38.74165186397747;-9.144691723778534;354
38.7417836435524;-9.144341018193103;606
38.741931199336584;-9.144214463848115;195
38.75840628711793;-9.155994550353045;502
38.71756467641448;-9.164866671736094;933
38.71774372468189;-9.165188412166536;139
38.717611839551815;-9.165539020703639;648
38.71734806512857;-9.166240236612968;621
38.71736378387432;-9.166464354202894;1061
38.71720045742979;-9.16636672661193;608
38.71688952299482;-9.166395588955062;523
38.71672619653405;-9.166297962157891;360
38.71626765336311;-9.16645331295672;356
38.716104326923876;-9.166355686789975;414
38.71595671816643;-9.16648217461523;458
38.71548245629819;-9.166413410509232;331
38.715155803381926;-9.166218160872246;478
38.725880685695145;-9.145145189830751;169
38.72537492300846;-9.144628349115033;573
38.72452672760956;-9.14369226692968;898
38.723530962219;-9.142882737085666;744
38.72318852852747;-9.142463503243478;1138
38.72284609406589;-9.142044274309399;240
38.72266699246477;-9.141722615943204;449
38.722487890303164;-9.14140095976557;709
38.723183996259266;-9.13795273121128;541
38.76099266863157;-9.092909743554163;524
38.757605514611924;-9.093678738273624;682
38.756378142302005;-9.094019477428704;510
38.756230675539605;-9.094146109804052;80
38.75727881927103;-9.093483785515064;658
38.758816996046356;-9.09311387438229;728
38.75912780718568;-9.09308471352724;1484
38.76267828466236;-9.092413159914065;1388
38.76284163268076;-9.092510639939473;1719
38.7629890921775;-9.092383994888655;1558
38.76315244020578;-9.092481475227942;1555
38.76329989943577;-9.092354829632605;1617
38.76344735836204;-9.092228183657301;1485
38.763463247473915;-9.092452310285752;1040
38.763610706437156;-9.092325664145893;469
38.76377405448516;-9.092423145112939;155
38.762694172880316;-9.092637284610328;628
38.770361135452454;-9.116965435042982;110
38.771962848089935;-9.117492647397416;90
38.775554913575185;-9.112981514432557;80
38.71059114167834;-9.154687754951553;409
38.71073873573365;-9.154561263202064;326
38.710886329486556;-9.154434771072644;351
38.71103392293705;-9.154308278563295;378
38.711181516085134;-9.154181785674028;286
38.711313371454565;-9.153831213436057;1163
38.71172466894881;-9.153003572739921;115
38.71187225956424;-9.152877077301762;575
38.7121831802146;-9.152848164701979;3151
38.71265743093284;-9.15291683588518;2907
38.71592403173622;-9.154868616582428;780
38.716888271024395;-9.155230090502622;682
38.71719919118601;-9.15520118509002;2963
38.71785250971518;-9.155591574369407;690
38.72339190437125;-9.152031269601661;1407
38.72605243530837;-9.15426522344096;893
38.727553897236646;-9.15559194542182;644
38.72805963167197;-9.156108910685662;1155
38.728222961162615;-9.156206523613521;933
38.72856536507029;-9.1566258845355;1617
38.728892023732385;-9.156821115025865;1140
38.729740157807434;-9.157757477155732;1187
38.73387243303909;-9.154214774070978;1077
38.73486964584659;-9.148368987406528;225
38.70399647581891;-9.17221575313132;746
38.70724355186837;-9.140452799085688;216
38.70737536582154;-9.140102253246244;655
38.70896712820504;-9.138262616034956;1523
38.71145435285662;-9.138030866703161;2689
38.7128928291927;-9.138460643228486;1588
38.71369373402016;-9.13872431101781;1412
38.71573257315509;-9.141015243905123;1551
38.71656500574367;-9.141727098863589;1869
38.71672833929694;-9.14182465726055;540
38.77930787768694;-9.101910208185679;230
38.77914453229778;-9.101812681108681;165
38.778654495965334;-9.101520102750099;75
38.77832780493954;-9.101325052904691;110
38.7780011138038;-9.10113000497417;130
38.77636765647706;-9.100154794044204;140
38.77604096468234;-9.099959757602555;85
38.70107152344267;-9.181846969770232;1207
38.70079191336493;-9.182323958038047;934
38.69998441252977;-9.184203104396724;578
38.6994565025549;-9.1856052582184;119
38.698796583881524;-9.187357941728274;603
38.699100885691664;-9.189472517760622;95
38.6992642052879;-9.189570186444092;85
38.699279867820984;-9.189794290718897;288
38.699785488186855;-9.190311408189064;323
38.69994880754559;-9.190409080069864;408
38.70027544618229;-9.19060442526724;290
38.70078106507404;-9.191121557550087;115
38.701123363915244;-9.1915410214213;80
38.70130234306243;-9.191862812084679;243
38.70146566198379;-9.191960490197488;389
38.7020719567576;-9.191678858072587;142
38.7023829337995;-9.191650098825203;155
38.702841568082874;-9.19149490059858;80
38.70346352037361;-9.191437379880705;233
38.703611177038006;-9.191310939662552;309
38.7037744961394;-9.191408619180674;141
38.739133978826956;-9.137819532742343;210
38.73885466944528;-9.13829677826625;80
38.73777919856907;-9.143021914188285;180
38.73756295932;-9.144395703018322;327
38.71833757763953;-9.169193730716987;335
38.716798601423974;-9.16956210894199;434
38.71601339805142;-9.169522173606511;453
38.715391519206754;-9.16957987282725;330
38.71508057940368;-9.169608722095461;341
38.71463773476216;-9.169988168806402;175
38.71429537354118;-9.169568787164446;152
38.71233546549872;-9.168397231094461;475
38.712040235964515;-9.168650189529293;566
38.71189262074393;-9.168776668176633;610
38.71552960636305;-9.16708574909903;224
38.71569293258651;-9.167183376561033;710
38.715708648400245;-9.167407490916515;529
38.71554532224152;-9.167309862812617;75
38.72384045053203;-9.149508215297619;465
38.72433044455293;-9.149800984459073;1921
38.72510394943947;-9.154127840104092;1322
38.725182679244;-9.155248442960024;954
38.72505083871449;-9.155599079394072;1092
38.72521416833144;-9.155696687081447;125
38.72522991226778;-9.155920809780495;95
38.72509806950274;-9.15627144684158;1030
38.72499770902685;-9.157070331025688;1303
38.72486586199534;-9.157420967729333;1141
38.72489734256248;-9.157869217359965;690
38.72481270823065;-9.158892232357537;320
38.724696591668064;-9.159466996477835;951
38.724712328234084;-9.159691124051042;1426
38.72430102050372;-9.160518905694582;917
38.724005832559094;-9.1607719206079;1590
38.72307306420783;-9.160858579378534;1326
38.77930973913772;-9.093108816929385;192
38.77947308702493;-9.093206320025933;301
38.77978388367644;-9.093177151674135;90
38.780046979688414;-9.092475455139324;230
38.77988363158982;-9.0923779533446;482
38.77924613977452;-9.092212123292084;264
38.778134503389204;-9.09197796998745;1381
38.77782370710825;-9.092007142338156;1104
38.77672796852197;-9.09199716128092;1776
38.77407823474195;-9.092133035019607;308
38.773456635777585;-9.09219137520857;601
38.772524235400034;-9.092278883761644;455
38.77188673849546;-9.092113070552193;1225
38.7704960796249;-9.092356404836334;1597
38.72607335644087;-9.170167898005252;190
38.726758092334634;-9.171006803542571;175
38.726921417503235;-9.171104456164274;331
38.72708474264459;-9.171202109264712;262
38.72723235094188;-9.171075608217924;210
38.72754328412601;-9.171046760043447;402
38.7276908918558;-9.170920258072899;260
38.72800182452048;-9.170891409126718;260
38.72814943168276;-9.170764906232376;180
38.72846036382793;-9.170736056514496;190
38.72860797042267;-9.170609552696378;185
38.72890318270437;-9.170356543919448;235
38.72919839377568;-9.170103533621596;210
38.72934599885743;-9.169977027902336;200
38.729641208113094;-9.169724015323107;210
38.729936416158274;-9.169471001222956;240
38.73009974179272;-9.169568653624875;245
38.73039494870263;-9.169315637677064;185
38.73070587742362;-9.169286781523406;145
38.730853480159595;-9.169160272435539;250
38.78547359733157;-9.093997236944682;342
38.785162803664655;-9.094026404296425;389
38.78485200973961;-9.094055571417428;357
38.784067073473864;-9.09401639329984;246
38.70827775655238;-9.132914634234046;662
38.710210742559866;-9.138146743201018;1162
38.72084319306283;-9.144711954033266;983
38.72118561957261;-9.145131191363053;400
38.72151228476508;-9.145326339277007;470
38.721838949850095;-9.14552148910469;383
38.72201804270602;-9.14584316098612;442
38.72267137218799;-9.146233470864896;925
38.72285046411769;-9.146555149416931;627
38.72317712851447;-9.146750309468164;633
38.724172879764296;-9.147559906553969;404
38.724351969932286;-9.147881597327054;555
38.72467863358625;-9.148076768559328;447
38.72500529713241;-9.14827194170558;299
38.725184386373506;-9.148593639149663;910
38.72494645946322;-9.151886666312977;175
38.72886353533731;-9.143062795039146;636
38.7291902018366;-9.143257950985873;971
38.73015443079816;-9.143619313652755;1806
38.73245686088672;-9.145209615728284;1212
38.73308875970904;-9.147519549298542;364
38.733267856392125;-9.147841277253702;565
38.733820905937044;-9.14903061036055;432
38.73417909331201;-9.14967408810818;693
38.692198312764134;-9.213906291519734;2561
38.69285996096345;-9.216664892696194;595
38.693108540461026;-9.215739708745847;1093
38.693014874618974;-9.214394934636177;1446
38.69261137253492;-9.217590076326049;365
38.69295360085137;-9.21800968706997;691
38.692774683889084;-9.21768781473133;3022
38.69239284927867;-9.214452270397077;1541
38.693193798830016;-9.214716793296043;1408
38.6930929305001;-9.215515578668423;342
38.693139759167565;-9.216187970171632;878
38.70715522975057;-9.15478162789865;1083
38.710848314567194;-9.138312856299416;1108
38.71037407708834;-9.138244283587065;817
38.70924650101663;-9.137785556248954;1134
38.70832955495752;-9.13809650747854;675
38.70918343384752;-9.136889377517193;1369
38.76268291272407;-9.16564062672506;95
38.76315714094118;-9.16570942799772;125
38.76346804200038;-9.165680545604172;100
38.708467019390014;-9.135603078287946;2050
38.69811426006866;-9.191029860900095;340
38.69757946994175;-9.194575377475916;614
38.7533021458788;-9.143493647661435;996
38.75343390477382;-9.143142889570298;1206
38.75341811697268;-9.14291870616194;1330
